region_key,region_name,year,focal_variable,focal_label,x_residual,y_residual,x_raw,y_raw
caucasus_middle_east,Caucasus and Middle East,2014,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.01721971993747151,-0.3620903493099832,0.1747283244330262,-0.3382260845000815
caucasus_middle_east,Caucasus and Middle East,2015,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.8041849444007428,0.15101922990451655,1.3582921306450402,0.5922912969253418
caucasus_middle_east,Caucasus and Middle East,2016,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.26615018021107073,0.3887051719138581,-0.3106806594762688,0.3123696045935374
caucasus_middle_east,Caucasus and Middle East,2017,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,1.0965168531997425,0.41952831689931824,1.2615947313438092,0.6231335033624058
caucasus_middle_east,Caucasus and Middle East,2018,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.837090568790522,0.8890737537637268,0.8355572046966344,0.8986282039570483
caucasus_middle_east,Caucasus and Middle East,2019,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.16914789720788712,-0.7153321382436387,0.2079076860815618,-0.7436975883779867
caucasus_middle_east,Caucasus and Middle East,2020,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.3660440681325581,0.3314227101194478,0.3338530968342308,0.9743303205182606
caucasus_middle_east,Caucasus and Middle East,2021,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.04251792194384632,-0.06551406603118004,-0.0903794191204649,-0.1061094719147477
caucasus_middle_east,Caucasus and Middle East,2022,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.5723655620587206,0.3738908241604062,0.6239249091954111,0.3611826780783302
caucasus_middle_east,Caucasus and Middle East,2023,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.28970481414273513,-0.2647841112378912,0.4695513338674022,-0.0069182967320372
central_asia,Central Asia,2000,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.0012442369715198742,-0.016802134136216174,-0.2951606396031092,-0.278041964263179
central_asia,Central Asia,2001,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.4679217811511688,0.11298960899629636,-0.4518116897511737,0.1125790665203156
central_asia,Central Asia,2002,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.4005682019555946,-0.5957653779163538,-0.400032576428071,-0.5781346392280842
central_asia,Central Asia,2003,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.05892675488883081,-1.6751104032269566,-0.3755168381621758,-1.8619498067061324
central_asia,Central Asia,2004,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.371360700221956,-0.21382528651666965,-0.6002985796921743,-0.3171872938030499
central_asia,Central Asia,2005,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.14907076364384475,0.6246579174542553,-0.0201160767673687,0.5522712309352001
central_asia,Central Asia,2006,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.142453417548325,0.9199930024051282,0.1478349509766392,1.1946567554824288
central_asia,Central Asia,2007,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.025569645338971048,1.1134539342199679,0.0879426897692026,1.1740634427314816
central_asia,Central Asia,2008,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.3198562971163972,0.5639190432189726,-0.0618054996954251,0.7194481848149882
central_asia,Central Asia,2009,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.17798457040811722,0.8705144679204233,-0.5618499782322877,0.7117033118962541
